example_id                                                     | status | run_time        |
./spec/models/fulfillment_spec.rb[1:5:3:1]                     | passed | 0.00341 seconds |
./spec/models/fulfillment_spec.rb[1:5:4:1]                     | passed | 0.0002 seconds  |
./spec/models/fulfillment_spec.rb[1:6:1]                       | passed | 0.00036 seconds |
./spec/models/fulfillment_spec.rb[1:6:2]                       | passed | 0.00035 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:1:1]                   | passed | 0.00189 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:1:2]                   | passed | 0.00192 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:1:3]                   | passed | 0.00203 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:1:4]                   | passed | 0.00219 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:1:5]                   | passed | 0.00182 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:2:1]                   | passed | 0.00196 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:3:1]                   | passed | 0.00151 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:3:2]                   | passed | 0.00168 seconds |
./spec/models/fulfillment_spec.rb[1:7:1:4:1]                   | passed | 0.00159 seconds |
./spec/models/fulfillment_spec.rb[1:7:2:1:1]                   | passed | 0.00203 seconds |
./spec/models/fulfillment_spec.rb[1:7:2:1:2]                   | passed | 0.00215 seconds |
./spec/models/fulfillment_spec.rb[1:7:2:1:3]                   | passed | 0.00193 seconds |
./spec/models/fulfillment_spec.rb[1:7:2:2:1]                   | passed | 0.00136 seconds |
./spec/models/fulfillment_spec.rb[1:7:2:2:2]                   | passed | 0.00148 seconds |
./spec/models/fulfillment_spec.rb[1:7:3:1:1]                   | passed | 0.00172 seconds |
./spec/models/fulfillment_spec.rb[1:7:3:1:2]                   | passed | 0.00158 seconds |
./spec/models/fulfillment_spec.rb[1:7:3:2:1]                   | passed | 0.00153 seconds |
./spec/models/fulfillment_spec.rb[1:7:3:2:2]                   | passed | 0.00175 seconds |
./spec/models/fulfillment_spec.rb[1:7:4:1]                     | passed | 0.00039 seconds |
./spec/models/fulfillment_spec.rb[1:7:4:2]                     | passed | 0.00038 seconds |
./spec/models/fulfillment_spec.rb[1:7:4:3]                     | passed | 0.00042 seconds |
./spec/models/fulfillment_spec.rb[1:7:5:1]                     | passed | 0.00046 seconds |
./spec/models/fulfillment_spec.rb[1:7:5:2]                     | passed | 0.00042 seconds |
./spec/models/fulfillment_spec.rb[1:7:5:3]                     | passed | 0.00041 seconds |
./spec/models/fulfillment_spec.rb[1:7:6:1]                     | passed | 0.00043 seconds |
./spec/models/fulfillment_spec.rb[1:7:6:2]                     | passed | 0.00041 seconds |
./spec/models/fulfillment_spec.rb[1:7:6:3]                     | passed | 0.00042 seconds |
./spec/models/fulfillment_spec.rb[1:7:7:1]                     | passed | 0.00041 seconds |
./spec/models/fulfillment_spec.rb[1:7:7:2]                     | passed | 0.00042 seconds |
./spec/models/fulfillment_spec.rb[1:7:7:3]                     | passed | 0.00044 seconds |
./spec/models/invoice_spec.rb[1:1:1]                           | passed | 0.00092 seconds |
./spec/models/invoice_spec.rb[1:1:2]                           | passed | 0.00088 seconds |
./spec/models/invoice_spec.rb[1:1:3]                           | passed | 0.00095 seconds |
./spec/models/invoice_spec.rb[1:1:4]                           | passed | 0.00092 seconds |
./spec/models/invoice_spec.rb[1:2:1]                           | passed | 0.0002 seconds  |
./spec/models/invoice_spec.rb[1:3:1:1]                         | passed | 0.00114 seconds |
./spec/models/invoice_spec.rb[1:3:1:2]                         | passed | 0.00128 seconds |
./spec/models/invoice_spec.rb[1:3:1:3]                         | passed | 0.00373 seconds |
./spec/models/invoice_spec.rb[1:3:2:1]                         | passed | 0.00119 seconds |
./spec/models/invoice_spec.rb[1:3:2:2]                         | passed | 0.00092 seconds |
./spec/models/invoice_spec.rb[1:3:2:3]                         | passed | 0.0009 seconds  |
./spec/models/invoice_spec.rb[1:3:3:1]                         | passed | 0.00381 seconds |
./spec/models/invoice_spec.rb[1:3:3:2]                         | passed | 0.00099 seconds |
./spec/models/invoice_spec.rb[1:4:1]                           | passed | 0.00259 seconds |
./spec/models/invoice_spec.rb[1:4:2:1]                         | passed | 0.00238 seconds |
./spec/models/invoice_spec.rb[1:4:2:2]                         | passed | 0.00284 seconds |
./spec/models/invoice_spec.rb[1:5:1:1]                         | passed | 0.00481 seconds |
./spec/models/invoice_spec.rb[1:5:2:1]                         | passed | 0.00722 seconds |
./spec/models/invoice_spec.rb[1:5:3:1]                         | passed | 0.00513 seconds |
./spec/models/invoice_spec.rb[1:5:3:2]                         | passed | 0.00256 seconds |
./spec/models/invoice_spec.rb[1:5:4:1]                         | passed | 0.00018 seconds |
./spec/models/invoice_spec.rb[1:6:1:1]                         | passed | 0.00094 seconds |
./spec/models/invoice_spec.rb[1:6:1:2]                         | passed | 0.00101 seconds |
./spec/models/invoice_spec.rb[1:6:2:1]                         | passed | 0.00102 seconds |
./spec/models/invoice_spec.rb[1:6:2:2]                         | passed | 0.00091 seconds |
./spec/models/invoice_spec.rb[1:7:1:1:1]                       | passed | 0.00291 seconds |
./spec/models/invoice_spec.rb[1:7:1:1:2]                       | passed | 0.00331 seconds |
./spec/models/invoice_spec.rb[1:7:1:1:3]                       | passed | 0.003 seconds   |
./spec/models/invoice_spec.rb[1:7:1:1:4]                       | passed | 0.00276 seconds |
./spec/models/invoice_spec.rb[1:7:1:2:1]                       | passed | 0.00251 seconds |
./spec/models/invoice_spec.rb[1:7:1:2:2]                       | passed | 0.0026 seconds  |
./spec/models/invoice_spec.rb[1:7:2:1:1]                       | passed | 0.00268 seconds |
./spec/models/invoice_spec.rb[1:7:2:1:2]                       | passed | 0.00294 seconds |
./spec/models/invoice_spec.rb[1:7:2:1:3]                       | passed | 0.0027 seconds  |
./spec/models/invoice_spec.rb[1:7:2:1:4]                       | passed | 0.00256 seconds |
./spec/models/invoice_spec.rb[1:7:2:2:1]                       | passed | 0.00228 seconds |
./spec/models/invoice_spec.rb[1:7:3:1:1]                       | passed | 0.00272 seconds |
./spec/models/invoice_spec.rb[1:7:3:1:2]                       | passed | 0.00259 seconds |
./spec/models/invoice_spec.rb[1:7:3:2:1]                       | passed | 0.00285 seconds |
./spec/models/invoice_spec.rb[1:7:3:3:1]                       | passed | 0.0023 seconds  |
./spec/models/invoice_spec.rb[1:7:3:3:2]                       | passed | 0.00241 seconds |
./spec/models/invoice_spec.rb[1:7:4:1]                         | passed | 0.00079 seconds |
./spec/models/invoice_spec.rb[1:7:4:2]                         | passed | 0.00073 seconds |
./spec/models/invoice_spec.rb[1:7:4:3]                         | passed | 0.00073 seconds |
./spec/models/invoice_spec.rb[1:7:4:4]                         | passed | 0.00083 seconds |
./spec/models/invoice_spec.rb[1:7:5:1]                         | passed | 0.00073 seconds |
./spec/models/invoice_spec.rb[1:7:5:2]                         | passed | 0.00076 seconds |
./spec/models/invoice_spec.rb[1:7:5:3]                         | passed | 0.00078 seconds |
./spec/models/invoice_spec.rb[1:7:5:4]                         | passed | 0.00071 seconds |
./spec/models/invoice_spec.rb[1:7:6:1]                         | passed | 0.00088 seconds |
./spec/models/invoice_spec.rb[1:7:6:2]                         | passed | 0.0009 seconds  |
./spec/models/order_line_spec.rb[1:1:1]                        | passed | 0.00077 seconds |
./spec/models/order_line_spec.rb[1:1:2]                        | passed | 0.001 seconds   |
./spec/models/order_line_spec.rb[1:1:3]                        | passed | 0.00086 seconds |
./spec/models/order_line_spec.rb[1:2:1:1]                      | passed | 0.00096 seconds |
./spec/models/order_line_spec.rb[1:2:2:1]                      | passed | 0.00127 seconds |
./spec/models/order_line_spec.rb[1:2:2:2]                      | passed | 0.00113 seconds |
./spec/models/order_line_spec.rb[1:2:2:3]                      | passed | 0.00112 seconds |
./spec/models/order_line_spec.rb[1:2:2:4]                      | passed | 0.00106 seconds |
./spec/models/order_line_spec.rb[1:2:3:1]                      | passed | 0.001 seconds   |
./spec/models/order_line_spec.rb[1:2:3:2]                      | passed | 0.00094 seconds |
./spec/models/order_line_spec.rb[1:2:3:3]                      | passed | 0.00089 seconds |
./spec/models/order_line_spec.rb[1:3:1]                        | passed | 0.0041 seconds  |
./spec/models/order_line_spec.rb[1:3:2:1]                      | passed | 0.00342 seconds |
./spec/models/order_line_spec.rb[1:4:1:1]                      | passed | 0.00688 seconds |
./spec/models/order_line_spec.rb[1:4:2:1]                      | passed | 0.0067 seconds  |
./spec/models/order_line_spec.rb[1:5:1:1]                      | passed | 0.00085 seconds |
./spec/models/order_line_spec.rb[1:5:1:2]                      | passed | 0.00093 seconds |
./spec/models/order_line_spec.rb[1:5:1:3]                      | passed | 0.00091 seconds |
./spec/models/order_line_spec.rb[1:5:2:1]                      | passed | 0.00379 seconds |
./spec/models/order_line_spec.rb[1:5:2:2]                      | passed | 0.00444 seconds |
./spec/models/order_line_spec.rb[1:5:3:1]                      | passed | 0.00577 seconds |
./spec/models/order_line_spec.rb[1:6:1:1]                      | passed | 0.00447 seconds |
./spec/models/order_line_spec.rb[1:6:1:2]                      | passed | 0.00446 seconds |
./spec/models/order_line_spec.rb[1:6:1:3]                      | passed | 0.00575 seconds |
./spec/models/order_line_spec.rb[1:6:2:1]                      | passed | 0.00472 seconds |
./spec/models/order_line_spec.rb[1:6:2:2]                      | passed | 0.00449 seconds |
./spec/models/order_line_spec.rb[1:6:2:3]                      | passed | 0.0045 seconds  |
./spec/models/order_line_spec.rb[1:6:2:4]                      | passed | 0.00442 seconds |
./spec/models/order_line_spec.rb[1:6:2:5]                      | passed | 0.00456 seconds |
./spec/models/order_spec.rb[1:1:1]                             | passed | 0.00102 seconds |
./spec/models/order_spec.rb[1:1:2]                             | passed | 0.00602 seconds |
./spec/models/order_spec.rb[1:1:3]                             | passed | 0.00094 seconds |
./spec/models/order_spec.rb[1:2:1]                             | passed | 0.00022 seconds |
./spec/models/order_spec.rb[1:3:1:1]                           | passed | 0.00116 seconds |
./spec/models/order_spec.rb[1:3:1:2]                           | passed | 0.00118 seconds |
./spec/models/order_spec.rb[1:3:1:3]                           | passed | 0.00208 seconds |
./spec/models/order_spec.rb[1:3:1:4]                           | passed | 0.00722 seconds |
./spec/models/order_spec.rb[1:3:2:1]                           | passed | 0.00128 seconds |
./spec/models/order_spec.rb[1:3:2:2]                           | passed | 0.00115 seconds |
./spec/models/order_spec.rb[1:4:1]                             | passed | 0.00195 seconds |
./spec/models/order_spec.rb[1:4:2]                             | passed | 0.00229 seconds |
./spec/models/order_spec.rb[1:4:3:1]                           | passed | 0.00191 seconds |
./spec/models/order_spec.rb[1:4:3:2]                           | passed | 0.00289 seconds |
./spec/models/order_spec.rb[1:4:4:1]                           | passed | 0.00374 seconds |
./spec/models/order_spec.rb[1:4:4:2]                           | passed | 0.00487 seconds |
./spec/models/order_spec.rb[1:4:5:1]                           | passed | 0.0025 seconds  |
./spec/models/order_spec.rb[1:4:5:2]                           | passed | 0.00295 seconds |
./spec/models/order_spec.rb[1:5:1:1]                           | passed | 0.00286 seconds |
./spec/models/order_spec.rb[1:5:2:1]                           | passed | 0.00296 seconds |
./spec/models/order_spec.rb[1:5:3:1]                           | passed | 0.00345 seconds |
./spec/models/order_spec.rb[1:5:4:1]                           | passed | 0.00345 seconds |
./spec/models/order_spec.rb[1:5:5:1]                           | passed | 0.00019 seconds |
./spec/models/order_spec.rb[1:6:1:1]                           | passed | 0.00157 seconds |
./spec/models/order_spec.rb[1:6:1:2]                           | passed | 0.00149 seconds |
./spec/models/order_spec.rb[1:7:1:1:1]                         | passed | 0.002 seconds   |
./spec/models/order_spec.rb[1:7:1:2:1]                         | passed | 0.00291 seconds |
./spec/models/order_spec.rb[1:7:1:2:2]                         | passed | 0.00276 seconds |
./spec/models/order_spec.rb[1:7:1:3:1]                         | passed | 0.00223 seconds |
./spec/models/order_spec.rb[1:7:1:4:1]                         | passed | 0.00206 seconds |
./spec/models/order_spec.rb[1:7:2:1:1]                         | passed | 0.00301 seconds |
./spec/models/order_spec.rb[1:7:2:1:2]                         | passed | 0.00295 seconds |
./spec/models/order_spec.rb[1:7:2:2:1]                         | passed | 0.00195 seconds |
./spec/models/order_spec.rb[1:7:3:1:1]                         | passed | 0.00424 seconds |
./spec/models/order_spec.rb[1:7:3:1:2]                         | passed | 0.00418 seconds |
./spec/models/order_spec.rb[1:7:3:2:1]                         | passed | 0.00197 seconds |
./spec/models/order_spec.rb[1:7:3:3:1]                         | passed | 0.00244 seconds |
./spec/models/order_spec.rb[1:7:4:1]                           | passed | 0.00486 seconds |
./spec/models/order_spec.rb[1:7:4:2]                           | passed | 0.00215 seconds |
./spec/models/order_spec.rb[1:7:5:1]                           | passed | 0.00417 seconds |
./spec/models/order_spec.rb[1:7:6:1]                           | passed | 0.00356 seconds |
./spec/models/order_spec.rb[1:7:6:2]                           | passed | 0.00331 seconds |
./spec/models/order_spec.rb[1:7:6:3]                           | passed | 0.00331 seconds |
./spec/models/order_spec.rb[1:7:7:1]                           | passed | 0.00209 seconds |
./spec/models/order_spec.rb[1:7:7:2]                           | passed | 0.0036 seconds  |
./spec/models/order_spec.rb[1:7:8:1]                           | passed | 0.00547 seconds |
./spec/models/resource_spec.rb[1:1:1]                          | passed | 0.00029 seconds |
./spec/models/resource_spec.rb[1:1:2]                          | passed | 0.00023 seconds |
./spec/models/resource_spec.rb[1:1:3]                          | passed | 0.00032 seconds |
./spec/models/resource_spec.rb[1:2:1]                          | passed | 0.00018 seconds |
./spec/models/resource_spec.rb[1:3:1]                          | passed | 0.00028 seconds |
./spec/models/resource_spec.rb[1:3:2]                          | passed | 0.0004 seconds  |
./spec/models/resource_spec.rb[1:3:3]                          | passed | 0.00037 seconds |
./spec/models/resource_spec.rb[1:3:4]                          | passed | 0.00038 seconds |
./spec/models/resource_spec.rb[1:4:1]                          | passed | 0.00137 seconds |
./spec/models/resource_spec.rb[1:4:2]                          | passed | 0.00176 seconds |
./spec/models/resource_spec.rb[1:5:1:1]                        | passed | 0.00163 seconds |
./spec/models/resource_spec.rb[1:5:2:1]                        | passed | 0.00169 seconds |
./spec/models/resource_spec.rb[1:5:3:1]                        | passed | 0.00165 seconds |
./spec/models/resource_spec.rb[1:5:4:1]                        | passed | 0.00164 seconds |
./spec/models/resource_spec.rb[1:5:5:1]                        | passed | 0.00178 seconds |
./spec/models/resource_spec.rb[1:6:1:1]                        | passed | 0.00239 seconds |
./spec/models/resource_spec.rb[1:6:1:2]                        | passed | 0.00244 seconds |
./spec/models/resource_spec.rb[1:6:1:3]                        | passed | 0.00233 seconds |
./spec/models/resource_spec.rb[1:6:1:4]                        | passed | 0.00228 seconds |
./spec/models/resource_spec.rb[1:6:1:5]                        | passed | 0.00322 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:1:1]         | passed | 0.00487 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:2:1]         | passed | 0.00306 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:3:1]         | passed | 0.00654 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:4:1]         | passed | 0.00399 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:5:1]         | passed | 0.00589 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:6:1]         | passed | 0.00473 seconds |
./spec/queries/customers/inactive_query_spec.rb[1:7:1]         | passed | 0.0024 seconds  |
./spec/queries/customers/search_query_spec.rb[1:1:1:1]         | passed | 0.00308 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:1:2]         | passed | 0.00279 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:1:3]         | passed | 0.00272 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:1:4]         | passed | 0.00281 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:2:1]         | passed | 0.00327 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:2:2]         | passed | 0.00356 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:3:1]         | passed | 0.00236 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:3:2]         | passed | 0.00232 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:4:1]         | passed | 0.00319 seconds |
./spec/queries/customers/search_query_spec.rb[1:1:4:2]         | passed | 0.00329 seconds |
./spec/queries/customers/top_spenders_query_spec.rb[1:1:1]     | passed | 0.0072 seconds  |
./spec/queries/customers/top_spenders_query_spec.rb[1:1:2]     | passed | 0.0143 seconds  |
./spec/queries/customers/top_spenders_query_spec.rb[1:1:3]     | passed | 0.0045 seconds  |
./spec/queries/customers/top_spenders_query_spec.rb[1:2:1]     | passed | 0.00394 seconds |
./spec/queries/customers/top_spenders_query_spec.rb[1:3:1]     | passed | 0.00316 seconds |
./spec/queries/customers/top_spenders_query_spec.rb[1:4:1]     | passed | 0.00505 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:1:1]       | passed | 0.00249 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:2:1]       | passed | 0.00218 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:3:1]       | passed | 0.00234 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:4:1]       | passed | 0.00241 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:5:1]       | passed | 0.00186 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:6:1]       | passed | 0.00404 seconds |
./spec/queries/fulfillments/delayed_query_spec.rb[1:7:1]       | passed | 0.0018 seconds  |
./spec/queries/fulfillments/performance_query_spec.rb[1:1:1]   | passed | 0.00262 seconds |
./spec/queries/fulfillments/performance_query_spec.rb[1:2:1]   | passed | 0.00206 seconds |
./spec/queries/fulfillments/performance_query_spec.rb[1:2:2]   | passed | 0.00118 seconds |
./spec/queries/fulfillments/performance_query_spec.rb[1:3:1]   | passed | 0.0026 seconds  |
./spec/queries/fulfillments/performance_query_spec.rb[1:4:1]   | passed | 0.00258 seconds |
./spec/queries/fulfillments/performance_query_spec.rb[1:5:1]   | passed | 0.0026 seconds  |
./spec/queries/fulfillments/tracking_query_spec.rb[1:1:1]      | passed | 0.00267 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:2:1]      | passed | 0.00218 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:2:2]      | passed | 0.00119 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:3:1]      | passed | 0.0029 seconds  |
./spec/queries/fulfillments/tracking_query_spec.rb[1:4:1]      | passed | 0.00404 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:5:1]      | passed | 0.00269 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:6:1]      | passed | 0.00564 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:7:1]      | passed | 0.00304 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:7:2]      | passed | 0.00286 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:7:3]      | passed | 0.00318 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:7:4]      | passed | 0.00273 seconds |
./spec/queries/fulfillments/tracking_query_spec.rb[1:8:1]      | passed | 0.00357 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:1:1]      | passed | 0.004 seconds   |
./spec/queries/invoices/aging_report_query_spec.rb[1:2:1]      | passed | 0.00402 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:3:1]      | passed | 0.00415 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:4:1]      | passed | 0.00421 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:5:1]      | passed | 0.00434 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:6:1]      | passed | 0.00656 seconds |
./spec/queries/invoices/aging_report_query_spec.rb[1:7:1]      | passed | 0.00426 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:1:1] | passed | 0.00581 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:2:1] | passed | 0.00411 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:3:1] | passed | 0.0053 seconds  |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:4:1] | passed | 0.00431 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:5:1] | passed | 0.00419 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:6:1] | passed | 0.00458 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:7:1] | passed | 0.00698 seconds |
./spec/queries/invoices/needing_follow_up_query_spec.rb[1:8:1] | passed | 0.00627 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:1:1]           | passed | 0.0087 seconds  |
./spec/queries/invoices/revenue_query_spec.rb[1:1:2:1]         | passed | 0.00511 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:2:1]           | passed | 0.00402 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:3:1]           | passed | 0.00299 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:4:1]           | passed | 0.00306 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:5:1]           | passed | 0.00654 seconds |
./spec/queries/invoices/revenue_query_spec.rb[1:5:2]           | passed | 0.0008 seconds  |
./spec/queries/invoices/revenue_query_spec.rb[1:6:1]           | passed | 0.0046 seconds  |
./spec/queries/orders/dashboard_query_spec.rb[1:1:1:1]         | passed | 0.00309 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:1:2:1]         | passed | 0.00264 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:1:3:1]         | passed | 0.00228 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:1:4:1]         | passed | 0.0034 seconds  |
./spec/queries/orders/dashboard_query_spec.rb[1:1:5]           | passed | 0.00821 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:2:1]           | passed | 0.00571 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:2:2]           | passed | 0.00663 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:2:3]           | passed | 0.00851 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:2:4]           | passed | 0.00618 seconds |
./spec/queries/orders/dashboard_query_spec.rb[1:3:1]           | passed | 0.00963 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:1:1]            | passed | 0.00309 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:1:2]            | passed | 0.0029 seconds  |
./spec/queries/orders/filter_query_spec.rb[1:1:2:1]            | passed | 0.00362 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:2:2]            | passed | 0.00324 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:3:1]            | passed | 0.00496 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:4:1]            | passed | 0.00313 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:4:2]            | passed | 0.00306 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:4:3]            | passed | 0.00318 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:5:1]            | passed | 0.00297 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:5:2]            | passed | 0.00297 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:6:1]            | passed | 0.00288 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:7:1]            | passed | 0.00675 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:7:2]            | passed | 0.00326 seconds |
./spec/queries/orders/filter_query_spec.rb[1:1:8:1]            | passed | 0.00321 seconds |
./spec/queries/orders/filter_query_spec.rb[1:2:1]              | passed | 0.10563 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:1:1]   | passed | 0.00347 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:2:1]   | passed | 0.00302 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:3:1]   | passed | 0.00297 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:4:1]   | passed | 0.00369 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:5:1]   | passed | 0.00326 seconds |
./spec/queries/orders/needing_attention_query_spec.rb[1:6:1]   | passed | 0.0024 seconds  |
./spec/queries/orders/with_revenue_query_spec.rb[1:1:1]        | passed | 0.00552 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:1:2]        | passed | 0.0029 seconds  |
./spec/queries/orders/with_revenue_query_spec.rb[1:2:1]        | passed | 0.00539 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:2:2]        | passed | 0.00079 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:3:1]        | passed | 0.00447 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:3:2]        | passed | 0.00081 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:4:1]        | passed | 0.01919 seconds |
./spec/queries/orders/with_revenue_query_spec.rb[1:5:1]        | passed | 0.00754 seconds |
./spec/requests/orders_spec.rb[1:1:1:1]                        | passed | 0.02747 seconds |
./spec/requests/orders_spec.rb[1:1:1:2]                        | passed | 0.00134 seconds |
./spec/requests/orders_spec.rb[1:1:2:1]                        | passed | 0.00498 seconds |
./spec/requests/orders_spec.rb[1:1:2:2]                        | passed | 0.00473 seconds |
./spec/requests/orders_spec.rb[1:1:2:3]                        | passed | 0.00485 seconds |
./spec/requests/orders_spec.rb[1:1:3:1]                        | passed | 0.00527 seconds |
./spec/requests/orders_spec.rb[1:1:3:2]                        | passed | 0.0066 seconds  |
./spec/requests/orders_spec.rb[1:1:4:1]                        | passed | 0.005 seconds   |
./spec/requests/orders_spec.rb[1:1:4:2]                        | passed | 0.00485 seconds |
./spec/requests/orders_spec.rb[1:1:5:1]                        | passed | 0.00659 seconds |
./spec/requests/orders_spec.rb[1:1:5:2]                        | passed | 0.00581 seconds |
./spec/requests/orders_spec.rb[1:1:6:1]                        | passed | 0.04546 seconds |
./spec/requests/orders_spec.rb[1:1:6:2]                        | passed | 0.03693 seconds |
./spec/requests/orders_spec.rb[1:1:6:3]                        | passed | 0.04912 seconds |
./spec/requests/orders_spec.rb[1:1:7:1]                        | passed | 0.00338 seconds |
./spec/services/invoice/create_spec.rb[1:1:1]                  | passed | 0.0019 seconds  |
./spec/services/invoice/create_spec.rb[1:1:2]                  | passed | 0.00194 seconds |
./spec/services/invoice/create_spec.rb[1:1:3]                  | passed | 0.00201 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:1]                | passed | 0.00437 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:2]                | passed | 0.00453 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:3]                | passed | 0.00405 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:4]                | passed | 0.00406 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:5]                | passed | 0.00438 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:6]                | passed | 0.00538 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:7]                | passed | 0.00448 seconds |
./spec/services/invoice/create_spec.rb[1:2:1:8]                | passed | 0.00454 seconds |
./spec/services/invoice/create_spec.rb[1:2:2:1]                | passed | 0.00673 seconds |
./spec/services/invoice/create_spec.rb[1:2:2:2]                | passed | 0.0098 seconds  |
./spec/services/invoice/create_spec.rb[1:2:2:3]                | passed | 0.00536 seconds |
./spec/services/invoice/create_spec.rb[1:2:2:4]                | passed | 0.00594 seconds |
./spec/services/invoice/create_spec.rb[1:2:3:1]                | passed | 0.0028 seconds  |
./spec/services/invoice/create_spec.rb[1:2:3:2]                | passed | 0.00254 seconds |
./spec/services/invoice/create_spec.rb[1:2:3:3]                | passed | 0.00324 seconds |
./spec/services/invoice/create_spec.rb[1:2:3:4]                | passed | 0.0027 seconds  |
./spec/services/invoice/create_spec.rb[1:2:4:1]                | passed | 0.00915 seconds |
./spec/services/invoice/create_spec.rb[1:2:5:1]                | passed | 0.00454 seconds |
./spec/services/invoice/create_spec.rb[1:2:5:2]                | passed | 0.00356 seconds |
